method,pattern,size,twotc,seed,completion,tardy
envelope_morl,Uniform,300,10%,8,96.586487274662,2.4165654662075684
envelope_morl,Uniform,300,10%,9,96.89833825021012,2.191334794274697
envelope_morl,Uniform,300,20%,0,96.84500285697199,2.3108032522881907
envelope_morl,Uniform,300,20%,1,96.3198285488201,2.8963962200753786
envelope_morl,Uniform,300,20%,2,97.90277202661986,2.2816536507944947
envelope_morl,Uniform,300,20%,3,96.5109479523686,2.178992982881865
envelope_morl,Uniform,300,20%,4,96.20491621790427,2.496163307485536
envelope_morl,Uniform,300,20%,5,96.70507479071354,1.9846131309967168
envelope_morl,Uniform,300,20%,6,97.27427521509436,2.433797608834546
envelope_morl,Uniform,300,20%,7,96.91510492726596,2.221910618064025
envelope_morl,Uniform,300,20%,8,97.08261695577326,2.4800116633582636
envelope_morl,Uniform,300,20%,9,96.99626489912384,2.0390202440395355
envelope_morl,Uniform,300,30%,0,97.19255996417144,2.3474530389170507
envelope_morl,Uniform,300,30%,1,97.58962148775991,2.802005003664338
envelope_morl,Uniform,300,30%,2,96.82473854750225,2.699398151579001
envelope_morl,Uniform,300,30%,3,96.99913262660581,2.6665283524926036
envelope_morl,Uniform,300,30%,4,96.84992382891868,2.318425413248399
envelope_morl,Uniform,300,30%,5,97.70620458122356,2.234577727537224
envelope_morl,Uniform,300,30%,6,96.19332991890735,2.390472177818669
envelope_morl,Uniform,300,30%,7,96.80331777158581,2.579665120057316
envelope_morl,Uniform,300,30%,8,96.64551565791838,2.236264953610361
envelope_morl,Uniform,300,30%,9,96.86704327565796,2.6306297738079927
envelope_morl,Uniform,400,10%,0,96.527324626291,2.200407441481829
envelope_morl,Uniform,400,10%,1,96.53559471198098,2.614957965103204
envelope_morl,Uniform,400,10%,2,97.29208431959,2.96883791756866
envelope_morl,Uniform,400,10%,3,97.08177322356899,2.098476786260192
envelope_morl,Uniform,400,10%,4,97.08171973751502,2.604598509955391
envelope_morl,Uniform,400,10%,5,97.04647430774855,2.664902373692314
envelope_morl,Uniform,400,10%,6,97.04179595372779,2.5718255372895413
envelope_morl,Uniform,400,10%,7,96.48020744602957,2.2999365084207404
envelope_morl,Uniform,400,10%,8,97.45174952555301,2.7045381336598013
envelope_morl,Uniform,400,10%,9,96.66090162472942,2.7763327555483426
envelope_morl,Uniform,400,20%,0,96.53263089198431,2.4816908221422986
envelope_morl,Uniform,400,20%,1,97.83349398252147,2.170558584763468
envelope_morl,Uniform,400,20%,2,96.86475610789422,2.3303405282523406
envelope_morl,Uniform,400,20%,3,97.00996546178256,2.423860970340199
envelope_morl,Uniform,400,20%,4,96.97365517276633,2.7455286507045606
envelope_morl,Uniform,400,20%,5,96.84249231663875,2.2022382053355423
envelope_morl,Uniform,400,20%,6,96.50456061249535,2.4837050548439543
envelope_morl,Uniform,400,20%,7,97.80718120027444,2.3509308408343874
envelope_morl,Uniform,400,20%,8,97.43955661995062,2.5156046384846857
envelope_morl,Uniform,400,20%,9,97.40164668891074,2.1643423762068643
envelope_morl,Uniform,400,30%,0,97.25354595355215,2.16707963077441
envelope_morl,Uniform,400,30%,1,96.19667959254829,2.2575483797608014
envelope_morl,Uniform,400,30%,2,96.48521033062038,2.6686624338988327
envelope_morl,Uniform,400,30%,3,97.38739344920312,2.5879307916021195
envelope_morl,Uniform,400,30%,4,97.45848062224185,1.9850500437329768
envelope_morl,Uniform,400,30%,5,97.234562793559,2.175807351453267
envelope_morl,Uniform,400,30%,6,96.76826788472147,2.465554353107187
envelope_morl,Uniform,400,30%,7,96.81091378664973,2.6420793748310074
envelope_morl,Uniform,400,30%,8,97.70120991497666,2.675323345668296
envelope_morl,Uniform,400,30%,9,96.22691433382779,2.904267021145353
weighted_rl,Uniform,200,10%,0,93.71053897129102,4.0540395320055005
weighted_rl,Uniform,200,10%,1,93.3613752105406,5.094642834644047
weighted_rl,Uniform,200,10%,2,93.16589267274608,5.082579238235967
weighted_rl,Uniform,200,10%,3,93.4366777422874,5.070362644611996
weighted_rl,Uniform,200,10%,4,94.36522373317392,4.827303177736603
weighted_rl,Uniform,200,10%,5,92.97074195307934,5.971461436948172
weighted_rl,Uniform,200,10%,6,94.12954087590651,3.961827311112353
weighted_rl,Uniform,200,10%,7,92.60541632325557,4.914122545241625
weighted_rl,Uniform,200,10%,8,93.6326993396358,5.180208930628742
weighted_rl,Uniform,200,10%,9,93.03239646839606,6.215768641661171
weighted_rl,Uniform,200,20%,0,93.87754272523229,4.431338218483
weighted_rl,Uniform,200,20%,1,93.29055967777596,4.044994094007396
weighted_rl,Uniform,200,20%,2,92.80408578256454,5.695225486699814
weighted_rl,Uniform,200,20%,3,92.41063656825138,6.371574417746409
weighted_rl,Uniform,200,20%,4,93.73319013423288,5.0823255946946855
weighted_rl,Uniform,200,20%,5,93.83934040600374,5.986439219162455
weighted_rl,Uniform,200,20%,6,93.48130165878096,4.2236024939459735
weighted_rl,Uniform,200,20%,7,93.70503790362567,4.46146689391608
weighted_rl,Uniform,200,20%,8,94.59285496635471,3.5465859558285247
weighted_rl,Uniform,200,20%,9,93.75879032482786,5.13283508692056
weighted_rl,Uniform,200,30%,0,93.54969859625315,5.027204808549918
weighted_rl,Uniform,200,30%,1,93.1886484832832,5.782532341911013
weighted_rl,Uniform,200,30%,2,94.06601425743375,5.119701767952856
weighted_rl,Uniform,200,30%,3,93.14465435212513,5.5912220490458395
weighted_rl,Uniform,200,30%,4,93.29863434397137,5.134589955250203
weighted_rl,Uniform,200,30%,5,93.8940815186816,6.231901582936903
weighted_rl,Uniform,200,30%,6,93.79035183898658,5.5190144270045085
weighted_rl,Uniform,200,30%,7,93.28234758464336,4.506909269389614
weighted_rl,Uniform,200,30%,8,93.3288332660848,5.435891747596487
weighted_rl,Uniform,200,30%,9,93.53981465031943,5.799066584930062
weighted_rl,Uniform,300,10%,0,94.25925790470798,3.6222548229115272
weighted_rl,Uniform,300,10%,1,93.35944742081912,5.571801690723679
weighted_rl,Uniform,300,10%,2,93.24900327710533,5.375124823289496
weighted_rl,Uniform,300,10%,3,93.47117723023774,5.061955558719452
weighted_rl,Uniform,300,10%,4,93.65182634933231,3.6516168648311123
weighted_rl,Uniform,300,10%,5,93.47184749733205,3.937278026855232
weighted_rl,Uniform,300,10%,6,92.63239098636576,5.362452925617464
weighted_rl,Uniform,300,10%,7,94.38817713653131,3.8791904646246937
weighted_rl,Uniform,300,10%,8,93.58974747321845,5.233565101647944
weighted_rl,Uniform,300,10%,9,93.80597424956717,5.486774644729934
weighted_rl,Uniform,300,20%,0,94.07654182801221,5.986662066608531
weighted_rl,Uniform,300,20%,1,93.57225511286657,5.088784298299441
weighted_rl,Uniform,300,20%,2,93.2017258500573,5.443481303685593
weighted_rl,Uniform,300,20%,3,93.35304718163476,5.3242534843172065
weighted_rl,Uniform,300,20%,4,93.90009948987844,5.734578933963335
weighted_rl,Uniform,300,20%,5,92.62156265746364,4.852201403435844
weighted_rl,Uniform,300,20%,6,93.47637765469493,5.250274318160068
weighted_rl,Uniform,300,20%,7,92.43189401261219,4.609331290929983
weighted_rl,Uniform,300,20%,8,94.64017931553425,5.198894631411957
weighted_rl,Uniform,300,20%,9,93.75883297361601,4.279615223870666
weighted_rl,Uniform,300,30%,0,92.65607370216681,5.2198060470028125
weighted_rl,Uniform,300,30%,1,92.51719610878945,4.495268113184046
weighted_rl,Uniform,300,30%,2,93.51087074139294,6.264002377094288
weighted_rl,Uniform,300,30%,3,94.52123967965022,5.450549722291648
weighted_rl,Uniform,300,30%,4,92.78350307450616,4.815938356071324
weighted_rl,Uniform,300,30%,5,92.84151196108681,5.151223380322131
weighted_rl,Uniform,300,30%,6,93.49231027530259,5.6095563137668405
weighted_rl,Uniform,300,30%,7,92.75206929084501,4.6867023736884725
weighted_rl,Uniform,300,30%,8,93.59924778322804,5.042066063810337
weighted_rl,Uniform,300,30%,9,93.11489172346181,4.722524010681609
weighted_rl,Uniform,400,10%,0,93.75400474607515,5.5512244321939415
weighted_rl,Uniform,400,10%,1,93.10062108097272,4.937026653057336
weighted_rl,Uniform,400,10%,2,92.77707174763576,5.757999963782145
weighted_rl,Uniform,400,10%,3,94.09676324269965,6.686018797418088
weighted_rl,Uniform,400,10%,4,93.19340603940574,5.213733688370604
weighted_rl,Uniform,400,10%,5,93.50939545445831,5.621531766368918
weighted_rl,Uniform,400,10%,6,92.39418577773647,5.421680378527571
weighted_rl,Uniform,400,10%,7,94.27162345834996,5.564744743286879
weighted_rl,Uniform,400,10%,8,93.6491650115006,4.644752927814683
weighted_rl,Uniform,400,10%,9,94.82684040771798,5.765238438955724
weighted_rl,Uniform,400,20%,0,92.76760466978804,5.474273859800446
weighted_rl,Uniform,400,20%,1,93.52870808237587,5.747057679658626
weighted_rl,Uniform,400,20%,2,92.84050221828272,3.836957963233367
weighted_rl,Uniform,400,20%,3,92.03206978591987,6.73006983459567
weighted_rl,Uniform,400,20%,4,93.55929775082356,5.679900517687256
weighted_rl,Uniform,400,20%,5,94.4882299226719,5.2874502222139785
weighted_rl,Uniform,400,20%,6,93.89905278252468,4.0439345704577105
weighted_rl,Uniform,400,20%,7,94.79327404270798,5.3130807946818885
weighted_rl,Uniform,400,20%,8,94.53537220177921,4.095767621310611
weighted_rl,Uniform,400,20%,9,92.93117421826419,5.286284752494609
weighted_rl,Uniform,400,30%,0,93.90852136242552,5.06399765357338
weighted_rl,Uniform,400,30%,1,92.6722859580192,4.201151897816311
weighted_rl,Uniform,400,30%,2,93.59697814772363,6.112159775439232
weighted_rl,Uniform,400,30%,3,93.20369822622465,4.877836387619112
weighted_rl,Uniform,400,30%,4,93.57695257081974,5.7566460675673055
weighted_rl,Uniform,400,30%,5,92.9780350373723,5.383435301191111
weighted_rl,Uniform,400,30%,6,93.26512524340528,5.461966271709419
weighted_rl,Uniform,400,30%,7,93.14229011556952,5.350641130400617
weighted_rl,Uniform,400,30%,8,93.0863334352154,5.568215777910865
weighted_rl,Uniform,400,30%,9,94.10036336020873,5.060716060816553
lppo_daf,Uniform,200,10%,0,97.1105096131309,2.20351403966609
lppo_daf,Uniform,200,10%,1,97.01995368038384,2.341607394757418
lppo_daf,Uniform,200,10%,2,96.56364288419323,2.8052254554010756
lppo_daf,Uniform,200,10%,3,96.29171761671347,2.4816710137764417
lppo_daf,Uniform,200,10%,4,96.16897856568819,2.1367631471615507
lppo_daf,Uniform,200,10%,5,96.63626566363976,2.5684652212138896
lppo_daf,Uniform,200,10%,6,96.8604219874817,2.6356247380195703
lppo_daf,Uniform,200,10%,7,97.00302543689567,2.488120729716897
lppo_daf,Uniform,200,10%,8,96.19646463293212,2.458420554973549
lppo_daf,Uniform,200,10%,9,96.92981260667578,1.9879148982926482
lppo_daf,Uniform,200,20%,0,96.46248431960896,2.3932971739285787
lppo_daf,Uniform,200,20%,1,97.40303456546708,2.846642315230452
lppo_daf,Uniform,200,20%,2,96.400065544729,2.4419670748913975
lppo_daf,Uniform,200,20%,3,96.23673666055815,1.52772822976294
lppo_daf,Uniform,200,20%,4,96.49488274048595,2.095073295454336
lppo_daf,Uniform,200,20%,5,96.53589713251246,2.653664877241559
lppo_daf,Uniform,200,20%,6,97.50620122094597,3.113210471695974
lppo_daf,Uniform,200,20%,7,97.06338474331825,2.474835696164251
lppo_daf,Uniform,200,20%,8,95.58152058464276,3.25675197099205
lppo_daf,Uniform,200,20%,9,96.49463934047785,2.3314710653187976
lppo_daf,Uniform,200,30%,0,95.97063710638416,2.4342942994453853
lppo_daf,Uniform,200,30%,1,96.5926529313231,2.552889178658176
lppo_daf,Uniform,200,30%,2,96.78933391919068,2.8280992384704433
lppo_daf,Uniform,200,30%,3,97.6828286452526,2.6366097591876785
lppo_daf,Uniform,200,30%,4,96.40148461820671,2.3813566339371888
lppo_daf,Uniform,200,30%,5,96.6910531250111,2.2208641810904095
lppo_daf,Uniform,200,30%,6,96.99157460291934,2.840437850773019
lppo_daf,Uniform,200,30%,7,96.87433514763165,2.1648967834692576
lppo_daf,Uniform,200,30%,8,95.73847256001612,2.488903119128466
lppo_daf,Uniform,200,30%,9,96.4349882228012,2.808745039851686
lppo_daf,Uniform,300,10%,0,96.11375441527578,2.296454058100536
lppo_daf,Uniform,300,10%,1,97.0660003334719,2.6205618969775224
lppo_daf,Uniform,300,10%,2,96.61542227596578,2.3957477270312304
lppo_daf,Uniform,300,10%,3,96.14074323546147,2.781700138015003
lppo_daf,Uniform,300,10%,4,95.72048749257682,2.787592600153054
lppo_daf,Uniform,300,10%,5,96.11823002843721,2.117863377733835
lppo_daf,Uniform,300,10%,6,96.25121313182864,2.497100768477472
lppo_daf,Uniform,300,10%,7,96.80889473580405,1.9345594412056362
lppo_daf,Uniform,300,10%,8,95.98121029664762,1.7943975126176515
lppo_daf,Uniform,300,10%,9,96.82244283774708,2.4119240947102187
lppo_daf,Uniform,300,20%,0,96.09521830289694,2.4979292967898865
lppo_daf,Uniform,300,20%,1,95.76198468840745,2.0235774933460853
lppo_daf,Uniform,300,20%,2,97.10430820846683,2.2418817867643064
lppo_daf,Uniform,300,20%,3,96.338590853425,2.7577740858605964
lppo_daf,Uniform,300,20%,4,96.71087370647136,2.8402286691110876
lppo_daf,Uniform,300,20%,5,96.99084770512616,2.3362345029475637
lppo_daf,Uniform,300,20%,6,96.65781955393231,2.641604733609986
lppo_daf,Uniform,300,20%,7,96.26890837436375,2.8931613299177847
lppo_daf,Uniform,300,20%,8,96.21181344225614,2.0184230371157956
lppo_daf,Uniform,300,20%,9,96.0113263336274,2.5695523803035902
lppo_daf,Uniform,300,30%,0,96.46186590713424,1.947336295903971
lppo_daf,Uniform,300,30%,1,96.33946782823698,2.5186765877871946
lppo_daf,Uniform,300,30%,2,96.09394018693088,2.5639345047427273
lppo_daf,Uniform,300,30%,3,96.8829862783841,2.402901843282612
lppo_daf,Uniform,300,30%,4,96.624261322868,2.3641336449023322
lppo_daf,Uniform,300,30%,5,96.44424743611246,1.5964205884569793
lppo_daf,Uniform,300,30%,6,96.88532116128452,3.051708933791951
lppo_daf,Uniform,300,30%,7,96.94173461715687,2.028273450775795
lppo_daf,Uniform,300,30%,8,96.81361251279245,2.5818588385428116
lppo_daf,Uniform,300,30%,9,97.22659754613282,2.8731703993892257
lppo_daf,Uniform,400,10%,0,96.16525521486246,2.2372288164403744
lppo_daf,Uniform,400,10%,1,96.15411990656169,2.484271978233578
lppo_daf,Uniform,400,10%,2,95.96696935173834,2.8696820287037017
lppo_daf,Uniform,400,10%,3,95.93027807075195,2.3023946986705397
lppo_daf,Uniform,400,10%,4,96.99595240618963,2.887806203820177
lppo_daf,Uniform,400,10%,5,96.5245319950583,2.3607879794576303
lppo_daf,Uniform,400,10%,6,96.61725921346178,2.597598081159139
lppo_daf,Uniform,400,10%,7,97.1413947524858,2.77529902692066
lppo_daf,Uniform,400,10%,8,96.6381901932195,2.58793853703264
lppo_daf,Uniform,400,10%,9,96.20491598067372,2.272307165478757
lppo_daf,Uniform,400,20%,0,95.90549416723788,1.783604405471379
lppo_daf,Uniform,400,20%,1,96.7250599497222,2.266660439027765
lppo_daf,Uniform,400,20%,2,96.20578527275075,2.333115371725322
lppo_daf,Uniform,400,20%,3,96.44326000989771,3.1071790010599245
lppo_daf,Uniform,400,20%,4,96.1129015020487,2.3478015691417644
lppo_daf,Uniform,400,20%,5,96.58051455359657,2.496732159493549
lppo_daf,Uniform,400,20%,6,97.12001899920602,1.7905719044851414
lppo_daf,Uniform,400,20%,7,96.4477854157832,2.416617229367378
lppo_daf,Uniform,400,20%,8,96.23422792584901,2.1026276448738894
lppo_daf,Uniform,400,20%,9,96.3172220220151,2.841639589253951
lppo_daf,Uniform,400,30%,0,97.52392382753803,2.673575493287054
lppo_daf,Uniform,400,30%,1,96.68082824203402,2.558290651679215
lppo_daf,Uniform,400,30%,2,96.42855889417521,2.3924515279963403
lppo_daf,Uniform,400,30%,3,96.0668819283579,2.741156647837779
lppo_daf,Uniform,400,30%,4,96.71059051540534,2.6428931755415834
lppo_daf,Uniform,400,30%,5,96.45905871484628,3.154852052410909
lppo_daf,Uniform,400,30%,6,95.80075337559084,2.6111810750599123
lppo_daf,Uniform,400,30%,7,96.0723622724163,2.925973888360295
lppo_daf,Uniform,400,30%,8,96.5524182621262,1.9836417547051401
lppo_daf,Uniform,400,30%,9,96.80726107084178,2.140624482224404
ppo_lagrangian_daf,Uniform,200,10%,0,97.25217786544671,2.500796804924405
ppo_lagrangian_daf,Uniform,200,10%,1,97.83900598621739,2.2837788574839917
ppo_lagrangian_daf,Uniform,200,10%,2,98.20270084724946,3.577488349094255
ppo_lagrangian_daf,Uniform,200,10%,3,97.78362891798595,2.9200914632778225
ppo_lagrangian_daf,Uniform,200,10%,4,96.67873699897395,3.6349078020316634
ppo_lagrangian_daf,Uniform,200,10%,5,97.45062220814954,2.7318501651908926
ppo_lagrangian_daf,Uniform,200,10%,6,96.97777803107176,2.392017499951186
ppo_lagrangian_daf,Uniform,200,10%,7,96.03319090708995,2.2558851000067044
ppo_lagrangian_daf,Uniform,200,10%,8,98.10768874106903,2.6358207808667085
ppo_lagrangian_daf,Uniform,200,10%,9,97.60843677655524,2.6953844287835507
ppo_lagrangian_daf,Uniform,200,20%,0,96.41514692964465,2.979628648878256
ppo_lagrangian_daf,Uniform,200,20%,1,97.67273647996416,3.139680134528575
ppo_lagrangian_daf,Uniform,200,20%,2,97.09825538543781,1.392982629644218
ppo_lagrangian_daf,Uniform,200,20%,3,97.02824384425408,2.729428859194844
ppo_lagrangian_daf,Uniform,200,20%,4,98.04590247641727,2.710812585487056
ppo_lagrangian_daf,Uniform,200,20%,5,96.55069570826674,3.313324682671966
ppo_lagrangian_daf,Uniform,200,20%,6,95.99573797328587,2.204282002926284
ppo_lagrangian_daf,Uniform,200,20%,7,98.32421543818663,2.8580958006549517
ppo_lagrangian_daf,Uniform,200,20%,8,97.05254423603425,2.774499194036495
ppo_lagrangian_daf,Uniform,200,20%,9,97.1455669943341,2.2959858664884862
ppo_lagrangian_daf,Uniform,200,30%,0,97.57706953373663,1.8079404762541167
ppo_lagrangian_daf,Uniform,200,30%,1,95.8160474282301,2.905061358140591
ppo_lagrangian_daf,Uniform,200,30%,2,96.53972753540735,2.860018362844759
ppo_lagrangian_daf,Uniform,200,30%,3,96.90711966165465,3.138704694096604
ppo_lagrangian_daf,Uniform,200,30%,4,96.97460925888572,3.4444039300489013
ppo_lagrangian_daf,Uniform,200,30%,5,96.3087705263983,2.4848840233433926
ppo_lagrangian_daf,Uniform,200,30%,6,97.4225477241692,2.0136792572695885
ppo_lagrangian_daf,Uniform,200,30%,7,98.52693886027495,2.922050184581567
ppo_lagrangian_daf,Uniform,200,30%,8,98.09081245208544,3.010811647542705
ppo_lagrangian_daf,Uniform,200,30%,9,98.36968966926463,2.3223212485375107
ppo_lagrangian_daf,Uniform,300,10%,0,96.31454077086015,2.562327933879402
ppo_lagrangian_daf,Uniform,300,10%,1,96.91038479883562,3.979829102353469
ppo_lagrangian_daf,Uniform,300,10%,2,96.64640733450855,1.8175456223078683
ppo_lagrangian_daf,Uniform,300,10%,3,97.25188233262443,1.8454831619471626
ppo_lagrangian_daf,Uniform,300,10%,4,96.973180495917,1.988973285068881
ppo_lagrangian_daf,Uniform,300,10%,5,97.12307827031921,2.407910293048409
ppo_lagrangian_daf,Uniform,300,10%,6,97.9193536394337,1.8252532476366121
ppo_lagrangian_daf,Uniform,300,10%,7,99.00091397824775,3.033219028720976
ppo_lagrangian_daf,Uniform,300,10%,8,96.44912225823018,2.9291197685086754
ppo_lagrangian_daf,Uniform,300,10%,9,97.05014185839329,3.2483195972380297
ppo_lagrangian_daf,Uniform,300,20%,0,98.23337214914474,2.912880392302967
ppo_lagrangian_daf,Uniform,300,20%,1,96.96792091496256,2.1835979035252877
ppo_lagrangian_daf,Uniform,300,20%,2,95.9040381080692,2.8023183485070557
ppo_lagrangian_daf,Uniform,300,20%,3,96.96134839284544,1.489984727335535
ppo_lagrangian_daf,Uniform,300,20%,4,97.06488092580193,2.2919090727369062
ppo_lagrangian_daf,Uniform,300,20%,5,97.79064537121356,2.315938156534438
ppo_lagrangian_daf,Uniform,300,20%,6,96.49065150381574,2.533863898368679
ppo_lagrangian_daf,Uniform,300,20%,7,96.82697709169591,2.84866897449203
ppo_lagrangian_daf,Uniform,300,20%,8,96.58048288929199,1.7346882369349994
ppo_lagrangian_daf,Uniform,300,20%,9,97.71684547727985,3.1648583969342585
ppo_lagrangian_daf,Uniform,300,30%,0,96.38660176462274,2.483242247174159
ppo_lagrangian_daf,Uniform,300,30%,1,97.42791897638662,2.7416361386390062
ppo_lagrangian_daf,Uniform,300,30%,2,98.35148816613598,2.1801924905488166
ppo_lagrangian_daf,Uniform,300,30%,3,98.55070151831458,3.1452196500428933
ppo_lagrangian_daf,Uniform,300,30%,4,97.22390395445986,1.9246236177332317
ppo_lagrangian_daf,Uniform,300,30%,5,96.74575928993025,2.8882966234195164
ppo_lagrangian_daf,Uniform,300,30%,6,96.33927582625363,2.5342310871073392
ppo_lagrangian_daf,Uniform,300,30%,7,95.59334347675376,1.9088237170421838
ppo_lagrangian_daf,Uniform,300,30%,8,97.13114303918466,2.9982142083059866
ppo_lagrangian_daf,Uniform,300,30%,9,96.45436319901658,0.6326940199854318
ppo_lagrangian_daf,Uniform,400,10%,0,95.85576866240497,3.544838143809772
ppo_lagrangian_daf,Uniform,400,10%,1,97.97291840549073,3.067226753913135
ppo_lagrangian_daf,Uniform,400,10%,2,96.62258977223203,2.5597865076285506
ppo_lagrangian_daf,Uniform,400,10%,3,96.35485877784701,2.0896535245163044
ppo_lagrangian_daf,Uniform,400,10%,4,95.25206085966335,1.6956328907118852
ppo_lagrangian_daf,Uniform,400,10%,5,96.55245431171235,2.1632036162492003
ppo_lagrangian_daf,Uniform,400,10%,6,96.99836596591656,1.3703830417626606
ppo_lagrangian_daf,Uniform,400,10%,7,96.79576982032617,1.8822842361270202
ppo_lagrangian_daf,Uniform,400,10%,8,97.29805341669733,2.856932891584826
ppo_lagrangian_daf,Uniform,400,10%,9,97.22607409541257,2.16307408653706
ppo_lagrangian_daf,Uniform,400,20%,0,98.4023688611357,2.5831358870762866
ppo_lagrangian_daf,Uniform,400,20%,1,95.22099043669249,2.71157193482702
ppo_lagrangian_daf,Uniform,400,20%,2,94.39926357645548,2.379077527614691
ppo_lagrangian_daf,Uniform,400,20%,3,98.0907461324589,1.6714470157906673
ppo_lagrangian_daf,Uniform,400,20%,4,95.80922581518999,2.663252689863154
ppo_lagrangian_daf,Uniform,400,20%,5,96.72136327986406,1.688063335596354
ppo_lagrangian_daf,Uniform,400,20%,6,96.36232722192712,1.9963412046213531
ppo_lagrangian_daf,Uniform,400,20%,7,95.93083761179787,2.430860135412543
ppo_lagrangian_daf,Uniform,400,20%,8,97.26277598624421,3.9208502851189424
ppo_lagrangian_daf,Uniform,400,20%,9,96.82348913116607,2.420260209264392
ppo_lagrangian_daf,Uniform,400,30%,0,96.62707397818126,2.3750876165521233
ppo_lagrangian_daf,Uniform,400,30%,1,98.01862183990268,2.9662212785459734
ppo_lagrangian_daf,Uniform,400,30%,2,98.79277628551915,3.1340948339817367
ppo_lagrangian_daf,Uniform,400,30%,3,97.08812551237185,2.94134845309355
ppo_lagrangian_daf,Uniform,400,30%,4,97.46089941191369,2.2002825562106905
ppo_lagrangian_daf,Uniform,400,30%,5,97.29640675011139,3.3500872135718973
ppo_lagrangian_daf,Uniform,400,30%,6,96.47560704930919,3.497954773168578
ppo_lagrangian_daf,Uniform,400,30%,7,96.35342129005627,2.580276587080213
ppo_lagrangian_daf,Uniform,400,30%,8,97.17485737659761,1.9951541200097789
ppo_lagrangian_daf,Uniform,400,30%,9,97.07061762853382,3.126818483980076
rcpo_daf,Uniform,200,10%,0,97.29021542099763,3.2149707507139285
rcpo_daf,Uniform,200,10%,1,97.668043564871,2.4344748548455253
rcpo_daf,Uniform,200,10%,2,97.45536822816612,2.82800563995307
rcpo_daf,Uniform,200,10%,3,96.66661319309131,3.4853834376330126
rcpo_daf,Uniform,200,10%,4,96.52219324048784,2.380289663547292
rcpo_daf,Uniform,200,10%,5,97.65603292035152,3.4943290877240787
rcpo_daf,Uniform,200,10%,6,96.90472702762882,2.84006418545927
rcpo_daf,Uniform,200,10%,7,96.53410194719088,2.2268538909942404
rcpo_daf,Uniform,200,10%,8,97.95864346167998,2.991960932422332
rcpo_daf,Uniform,200,10%,9,96.20270209266457,2.628412605674998
rcpo_daf,Uniform,200,20%,0,97.17526157407123,2.6975003670522186
rcpo_daf,Uniform,200,20%,1,96.8528301309655,2.7491452421020166
rcpo_daf,Uniform,200,20%,2,97.04215631043235,3.2539954097147645
rcpo_daf,Uniform,200,20%,3,96.30302972407081,2.40628449334262
rcpo_daf,Uniform,200,20%,4,98.97866236050504,3.7842823499080698
rcpo_daf,Uniform,200,20%,5,96.25557221219215,2.9253199025615446
rcpo_daf,Uniform,200,20%,6,97.01300148764173,2.358318537997924
rcpo_daf,Uniform,200,20%,7,97.18794675793005,2.3057939310462627
rcpo_daf,Uniform,200,20%,8,97.02836361693231,2.756382667278513
rcpo_daf,Uniform,200,20%,9,96.09192333062664,3.1790707441287274
rcpo_daf,Uniform,200,30%,0,95.56555762390258,1.698357808931905
rcpo_daf,Uniform,200,30%,1,96.45222185495513,2.8911048910031996
rcpo_daf,Uniform,200,30%,2,97.02797082492897,2.7652210900411247
rcpo_daf,Uniform,200,30%,3,96.46311026153286,2.461791323462123
rcpo_daf,Uniform,200,30%,4,95.7829933001593,1.8950271049190097
rcpo_daf,Uniform,200,30%,5,96.89856514427663,3.2757467105075593
rcpo_daf,Uniform,200,30%,6,96.13179714869109,3.6211602233973803
rcpo_daf,Uniform,200,30%,7,97.51738179123043,2.5341709767143805
rcpo_daf,Uniform,200,30%,8,96.51125537401649,1.955268969825883
rcpo_daf,Uniform,200,30%,9,96.89637646231587,2.98544076516597
rcpo_daf,Uniform,300,10%,0,96.97878980374033,2.939395359449917
rcpo_daf,Uniform,300,10%,1,96.20718649938814,2.3141256359659774
rcpo_daf,Uniform,300,10%,2,96.4349490796585,2.9484204557368026
rcpo_daf,Uniform,300,10%,3,97.70348807501404,2.9259913314189085
rcpo_daf,Uniform,300,10%,4,96.64649685937586,2.037067445210676
rcpo_daf,Uniform,300,10%,5,96.36954055998707,2.083876783107085
rcpo_daf,Uniform,300,10%,6,98.17161944464195,2.6550399127531263
rcpo_daf,Uniform,300,10%,7,96.03955584110267,2.919554758769141
rcpo_daf,Uniform,300,10%,8,97.62878649465489,3.3113903722732676
rcpo_daf,Uniform,300,10%,9,96.65446891922781,3.138949873742758
rcpo_daf,Uniform,300,20%,0,95.9544540742836,2.358777180833876
rcpo_daf,Uniform,300,20%,1,97.42869922311814,3.6562725596967374
rcpo_daf,Uniform,300,20%,2,96.89726797497302,2.5840332438192735
rcpo_daf,Uniform,300,20%,3,97.21404367734598,2.773710518503315
rcpo_daf,Uniform,300,20%,4,96.0701557555908,3.394654336801597
rcpo_daf,Uniform,300,20%,5,97.84076638977263,2.5976866969823407
rcpo_daf,Uniform,300,20%,6,96.69540552866229,2.406566071067617
rcpo_daf,Uniform,300,20%,7,96.67693353183255,3.1030536622754075
rcpo_daf,Uniform,300,20%,8,97.36560805531029,2.590313575286237
rcpo_daf,Uniform,300,20%,9,97.44470488443818,3.1990899938536526
rcpo_daf,Uniform,300,30%,0,97.31612345926695,2.446029335452823
rcpo_daf,Uniform,300,30%,1,95.40885902346014,3.0207346378417643
rcpo_daf,Uniform,300,30%,2,97.55620633949272,3.24676288940864
rcpo_daf,Uniform,300,30%,3,96.59133647527258,2.7786965849544
rcpo_daf,Uniform,300,30%,4,96.06013795899617,2.885397228622327
